name,phi,psi,theta,energy,ani2_energy,ani1x_energy,cnn_energy,BAND_energy,bobrfr_energy,bobkrr_energy,bobbrr_energy,ecfprfr_energy,fchl_energy,mmff_energy,gaff_energy
ala-ala,-20.0,60.0,,-357301.88358291885,-357308.5076726379,-358248.25885022123,-358219.9447005717,-2301.1640625,-285147.0531207869,-358248.9664489701,-358122.77103648824,-286973.00024941954,-358206.21619268367,53.41990693112813,7.388114257427348
ala-ala,-20.0,80.0,,-357313.4171717384,-357319.1750966685,-358260.4228470562,-358234.51534876507,-2312.772705078125,-285145.007549641,-358239.1753776137,-358117.8081925113,-286973.00024941954,-358216.8532391551,35.776737980698904,-14.651610080949139
ala-ala,-40.0,-100.0,,-357313.7475391779,-357317.5572374112,-358258.91984713677,-358233.6209548442,-2309.391357421875,-285149.1782658471,-358241.5113868455,-358121.4402937386,-286973.0002494195,-358241.67135607934,35.31363872227303,-20.856694841724728
ala-ala,-40.0,-120.0,,-357315.8813838833,-357321.3211660783,-358262.24848075997,-358236.2776168316,-2312.033447265625,-285148.656106225,-358235.8845578968,-358118.63102997496,-286973.00024941954,-358241.7868046755,29.889529922282108,-18.630053247224765
ala-ala,-40.0,-140.0,,-357308.6923590865,-357313.9039439544,-358254.02207666036,-358232.3058303325,-2306.505126953125,-285148.2980564372,-358240.6125304689,-358114.51441439026,-286973.00024941954,-358238.22243842116,39.23908828648853,-15.217148830819099
ala-ala,-40.0,-160.0,,-357307.52311770816,-357312.8761453692,-358253.26590139075,-358227.1372817485,-2305.66259765625,-285148.3480688103,-358250.5466289051,-358130.48589362035,-286973.00024941954,-358229.09322730836,47.203781040566575,-3.113892374746399
ala-ala,-40.0,-180.0,,-357312.4496894468,-357317.5745652558,-358258.7873582053,-358231.81576380425,-2309.49560546875,-285148.59612076863,-358240.42462041404,-358125.6414711365,-286973.0002494194,-358237.49699980754,37.59848720735782,-11.350484891956064
ala-ala,-40.0,-20.0,,-357310.0450468333,-357314.70880275196,-358255.12141032465,-358229.720793101,-2309.04833984375,-285146.74131668074,-358236.6284184001,-358120.7176163634,-286973.00024941954,-358232.88382596325,34.84394703164576,-14.204678854945117
ala-ala,-40.0,-40.0,,-357308.73779039853,-357314.0764390103,-358254.88519496814,-358230.75338587456,-2305.709228515625,-285148.22785519593,-358253.1525344257,-358124.9401472051,-286973.0002494195,-358237.64361051266,43.136755620831664,-12.006376012774426
ala-ala,-40.0,-60.0,,-357308.7593075292,-357314.0291744697,-358254.8415930283,-358225.33788904827,-2307.306396484375,-285148.85654396954,-358247.59482525836,-358128.8835910288,-286973.0002494195,-358225.6408510897,44.907088405663,-3.1085079366203985
ala-ala,-40.0,-80.0,,-357313.5021199682,-357318.7953855849,-358260.0525344617,-358234.26290735893,-2311.585205078125,-285148.7198721935,-358237.4494776203,-358117.2457616114,-286973.0002494195,-358240.1721057585,35.15444165048045,-17.166276175105082
ala-ala,-40.0,0.0,,-357315.540464413,-357320.4998747392,-358261.402604995,-358235.91323694866,-2310.65771484375,-285149.0583352583,-358238.4033904461,-358115.2220742142,-286973.0002494195,-358242.11205195775,33.26689311727537,-21.127453829329028
ala-ala,-40.0,100.0,,-357316.21712747595,-357321.72934966447,-358262.6567849226,-358236.6587050884,-2312.234619140625,-285149.842168576,-358235.48240644205,-358119.2814193092,-286973.00024941954,-358241.08427157387,30.06774745718134,-19.268131096864025
ala-ala,-40.0,120.0,,-357313.50165683037,-357317.2027533564,-358258.655579921,-358235.3053267925,-2309.148193359375,-285148.4502907054,-358241.8079136993,-358120.5457917593,-286973.0002494195,-358240.8061595963,35.42652723031835,-20.748052668122963
ala-ala,-40.0,140.0,,-357313.5285688902,-357318.83448981115,-358260.145975205,-358234.06513819384,-2311.274658203125,-285148.71987219347,-358237.23643309966,-358119.2528827462,-286973.00024941954,-358240.9094149839,35.32349720075318,-16.457435337982886
ala-ala,-40.0,160.0,,-357308.5076672527,-357313.77848028723,-358254.43307380145,-358227.55404505425,-2307.418701171875,-285148.8565439694,-358248.23814789805,-358128.0994070238,-286973.00024941954,-358225.76793302485,45.32186238168135,-2.5590186074032104
ala-ala,-40.0,180.0,,-357309.00629765214,-357314.2633428499,-358254.91482708225,-358230.7444594829,-2305.73583984375,-285148.22785519593,-358250.6935458429,-358124.25527849107,-286973.00024941965,-358237.0475330479,42.11018190505091,-13.192573666740685
ala-ala,-40.0,20.0,,-357312.9268965948,-357317.3745023265,-358258.37248990766,-358233.5436080425,-2310.4755859375,-285147.3220769839,-358240.7534630099,-358118.49256041594,-286973.0002494195,-358239.7484841122,35.245176830673984,-19.663842278649238
ala-ala,-40.0,40.0,,-357311.93561277667,-357317.0627130363,-358258.3186209872,-358230.11886439007,-2308.883056640625,-285148.5961207687,-358241.5039063496,-358127.07174151693,-286973.00024941954,-358236.6812739473,38.51305649926064,-10.056482494584293
ala-ala,-40.0,60.0,,-357307.41208981484,-357312.85477000865,-358253.3256144485,-358224.31350550347,-2305.270263671875,-285148.3480688103,-358251.6483563281,-358132.77019183116,-286973.00024941954,-358228.34791745845,47.54803796118553,-3.9109046988187535
ala-ala,-40.0,80.0,,-357308.3962388078,-357313.643746503,-358253.68390214595,-358229.8410933941,-2306.987060546875,-285148.7198721935,-358239.4904560973,-358113.9701724863,-286973.0002494195,-358236.04580465896,39.015632815974115,-14.936129151482973
ala-ala,-60.0,-100.0,,-357306.52654535737,-357312.17217603506,-358252.8574102158,-358231.0176986187,-2308.7216796875,-285145.40012544836,-358260.60191137367,-358124.75800181297,-286973.00024941954,-358230.36414016964,46.28260156520004,44.81529839768109
ala-ala,-60.0,-120.0,,-357301.674363559,-357306.7381994032,-358245.01488645986,-358218.1365188091,-2302.630615234375,-285137.5503775261,-358240.0661550549,-358099.60270056344,-286973.0002494194,-358212.9221836719,51.0677536825477,50.7608235306831
ala-ala,-60.0,-140.0,,-357308.5563154947,-357313.9028061735,-358254.86940177146,-358230.38529810595,-2309.488037109375,-285143.955699461,-358251.0101204256,-358114.55168115435,-286973.00024941954,-358234.07652907254,43.15736874112,43.80435328388457
ala-ala,-60.0,-160.0,,-357305.94046953943,-357310.32804758183,-358250.54085027316,-358224.00681910204,-2307.10205078125,-285143.3490980637,-358268.5853957225,-358131.37331272376,-286973.00024941936,-358222.3492926736,52.025836306671394,57.504857051905425
ala-ala,-60.0,-180.0,,-357311.3014519923,-357316.0298970236,-358256.53461624257,-358232.2087996929,-2309.986083984375,-285144.60196987033,-358250.5612906769,-358114.9626704575,-286973.0002494195,-358230.46474699466,43.40421981088319,49.98498433303237
ala-ala,-60.0,-20.0,,-357302.7534370197,-357307.1198689624,-358245.7707812109,-358219.5230544536,-2303.98193359375,-285140.21911088814,-358242.1029444541,-358098.01136723615,-286973.00024941954,-358221.56173204875,49.544554734930614,50.30366904885472
ala-ala,-60.0,-40.0,,-357306.73538920016,-357311.7880350665,-358252.15793710446,-358229.8875106304,-2307.398193359375,-285144.4941449023,-358260.16564885806,-358122.5819186762,-286973.00024941954,-358223.63137485075,48.08080794202768,48.26329089046129
ala-ala,-60.0,-60.0,,-357308.058673957,-357312.7847685007,-358252.83961598633,-358227.77342066454,-2308.58447265625,-285144.8000783844,-358265.83586468233,-358127.7095652064,-286973.0002494195,-358223.4841283035,49.65795378054474,57.51039932693978
ala-ala,-60.0,-80.0,,-357310.47150910215,-357315.1763561222,-358255.9813400712,-358232.9090407817,-2310.971435546875,-285141.789556443,-358252.0876110421,-358115.416068389,-286973.00024941954,-358231.55466107785,42.98596023561923,45.78723054361204
ala-ala,-60.0,0.0,,-357307.30180669716,-357312.72246100346,-358253.3123646204,-358231.73623499565,-2308.2080078125,-285145.8914141837,-358262.8864547942,-358127.71040713735,-286973.00024941954,-358234.66566019517,44.98653169891658,45.00165605980739
ala-ala,-60.0,100.0,,-357303.1046081071,-357308.1249492325,-358246.8387435459,-358223.7600081889,-2304.100830078125,-285139.73059012846,-358246.5128463444,-358108.35478639125,-286973.00024941954,-358223.8935171376,48.759744721515844,49.586845668011854
ala-ala,-60.0,120.0,,-357306.4931994376,-357312.06848874956,-358252.74324849906,-358231.94474634813,-2308.5390625,-285142.32800188434,-358260.52950017416,-358125.7644171292,-286973.00024941954,-358230.04188625445,46.276555120203,44.813408565776136
ala-ala,-60.0,140.0,,-357310.8501868182,-357315.5835324924,-358256.39475902286,-358231.97421106976,-2310.863037109375,-285141.789556443,-358251.6327968969,-358115.55166011996,-286973.0002494194,-358232.48115671816,42.7916468192265,46.187441817027405
ala-ala,-60.0,160.0,,-357307.6896345135,-357312.40837749926,-358252.37006526435,-358224.57650599175,-2308.72021484375,-285144.1358692113,-358267.95284499665,-358129.89013710275,-286973.00024941954,-358224.10771996644,50.04316399697333,58.004905617257045
ala-ala,-60.0,180.0,,-357307.17685337766,-357312.2844433082,-358252.632883134,-358227.4503005473,-2307.533203125,-285144.4941449024,-358257.8215606909,-358119.91210365255,-286973.0002494195,-358225.2304582321,46.99363556949014,46.92631360799143
ala-ala,-60.0,20.0,,-357307.7807224482,-357312.4705451054,-358252.9735449132,-358229.1183608501,-2309.39111328125,-285144.4941449024,-358255.0322334129,-358118.4292305973,-286973.00024941954,-358228.8524652129,44.95090564224834,44.90504649426457
ala-ala,-60.0,40.0,,-357310.9997552845,-357315.73218077834,-358256.23066499655,-358232.56237635296,-2309.547607421875,-285144.60196987033,-358251.82728978794,-358116.3800153517,-286973.0002494195,-358230.67934371805,44.06007839651108,51.1015660987437
ala-ala,-60.0,60.0,,-357305.6703287865,-357310.03375400556,-358250.4434916202,-358225.3299697368,-2306.54345703125,-285145.4001254484,-358268.4582272937,-358132.8966900928,-286973.0002494194,-358221.7176384382,52.4089328835399,56.689349446504785
ala-ala,-60.0,80.0,,-357308.50424378837,-357313.8225646368,-358254.79180097795,-358231.3668654888,-2309.640869140625,-285144.70011095825,-358251.3120332365,-358114.78478453745,-286973.00024941954,-358232.08147265797,42.73704853770389,44.01932539376024
ala-ala,-80.0,-100.0,,-357300.884338138,-357308.627801791,-358248.3121674551,-358230.8549331157,-2308.873291015625,-285147.9339458683,-358259.57618578814,-358126.08171501925,-286973.0002494195,-358218.1068755782,51.91060692951646,90.31201666522358
ala-ala,-80.0,-120.0,,-357303.7270652748,-357311.7265109594,-358250.5394757321,-358231.2533706157,-2310.4677734375,-285148.4174628204,-358261.34906329523,-358111.10728622496,-286973.00024941954,-358224.31497060956,43.527888692771654,89.5744660040704
ala-ala,-80.0,-140.0,,-357306.52606970235,-357312.6567867938,-358252.3899072795,-358232.70060572313,-2316.692626953125,-285143.75217886904,-358257.6737460935,-358120.12164500274,-286973.0002494195,-358233.20588468417,42.20810860479025,83.41650761282976
ala-ala,-80.0,-160.0,,-357302.95490820974,-357307.47966887907,-358247.5004401534,-358226.07049402886,-2307.570068359375,-285149.52621046075,-358270.25564082694,-358130.56751381815,-286973.00024941954,-358205.6489981142,52.02820550172793,98.58753569043863
ala-ala,-80.0,-180.0,,-357305.0284135737,-357309.97517693776,-358249.75076965627,-358230.00932154345,-2307.639404296875,-285146.7553182087,-358261.76647496136,-358116.75445320806,-286973.00024941965,-358217.45007635764,47.837550819373185,94.87189060384665
ala-ala,-80.0,-20.0,,-357304.99425403355,-357312.867994381,-358251.69821388373,-358232.9264205425,-2316.169921875,-285144.37808748084,-358260.6108879686,-358117.25670176017,-286973.0002494195,-358223.5169536539,40.79807243951469,88.03061001077566
ala-ala,-80.0,-40.0,,-357305.88165730075,-357310.7558625527,-358250.4202272782,-358228.71487269097,-2311.28759765625,-285144.78535767115,-358253.5394256691,-358121.43865023344,-286973.0002494195,-358220.51246627775,45.68635146335231,86.67727821378861
ala-ala,-80.0,-60.0,,-357302.91100400063,-357307.86486369395,-358247.36497772497,-358226.3996413677,-2306.79296875,-285149.204233968,-358262.299385483,-358120.17757937475,-286973.0002494195,-358207.1302262846,51.999385693744756,100.77402752770712
ala-ala,-80.0,-80.0,,-357304.3045980784,-357310.11574884405,-358250.0853348313,-358229.35604700726,-2309.2998046875,-285146.8190841773,-358258.8359159227,-358115.935789887,-286973.0002494195,-358217.04907035397,48.34427814961256,91.25738099523235
ala-ala,-80.0,0.0,,-357301.6863926238,-357309.5530788499,-358248.5939016285,-358231.4195846049,-2308.575439453125,-285149.7538289097,-358263.4181684364,-358127.71819198795,-286973.0002494195,-358224.23594969045,49.656507352598325,90.00195882397544
ala-ala,-80.0,100.0,,-357303.36521072546,-357311.3805882401,-358250.34434699884,-358231.25143274956,-2310.345947265625,-285148.41746282036,-358259.54446848587,-358111.0267895707,-286973.0002494194,-358224.52184722753,44.489574845344016,89.65964352853341
ala-ala,-80.0,120.0,,-357300.85772023327,-357308.5008086478,-358248.25261335773,-358229.7303145855,-2308.37548828125,-285147.9939784568,-358253.95953031373,-358121.1481047792,-286973.00024941954,-358217.08314050565,51.94800697920464,90.30771025699993
ala-ala,-80.0,140.0,,-357304.63136055355,-357310.33400694287,-358250.3197922714,-358230.4651626079,-2308.9892578125,-285145.3901223607,-358259.35835375014,-358116.2112894354,-286973.00024941965,-358217.8633012839,48.04859478209817,91.60404677639616
ala-ala,-80.0,160.0,,-357302.8245975127,-357307.6829493037,-358247.23618228827,-358224.3859084575,-2307.124267578125,-285149.1442013794,-358264.8960151887,-358123.5369298679,-286973.0002494195,-358207.1221344922,52.025009633317254,101.00101408374235
ala-ala,-80.0,180.0,,-357306.46481034387,-357311.578310325,-358251.27240536094,-358231.9519942729,-2312.0673828125,-285144.78535767115,-358254.35659503145,-358120.43575322494,-286973.0002494195,-358221.7724015116,44.54354821089978,85.18175060966425
ala-ala,-80.0,20.0,,-357301.8799779546,-357308.4873697758,-358248.03754910326,-358229.4116042583,-2308.521728515625,-285145.93350667815,-358254.62948351854,-358115.6464992998,-286973.00024941954,-358213.4514229062,50.66397059339098,90.40789916106527
ala-ala,-80.0,40.0,,-357304.79465417046,-357309.67694775853,-358249.4490064552,-358226.8175490825,-2307.1728515625,-285146.7553182086,-358262.6108733285,-358116.6623547676,-286973.00024941954,-358217.38051826623,48.262654046436616,95.80761101388184
ala-ala,-80.0,60.0,,-357303.0651475171,-357307.69255515945,-358247.7760590216,-358224.2803939312,-2307.424072265625,-285147.85767956584,-358270.83582808217,-358133.8132056229,-286973.00024941954,-358205.34221947484,51.9893830657908,97.35407343611351
ala-ala,-80.0,80.0,,-357306.11777620326,-357312.5495276221,-358252.25837211125,-358232.6725448101,-2317.64306640625,-285144.49659036647,-358258.9173037171,-358123.44987683196,-286973.0002494195,-358232.7897365206,42.09874471704281,83.95173414561499
ala-ala,0.0,-100.0,,-357305.21763038874,-357311.0177666756,-358251.5945716143,-358227.1525710552,-2302.560546875,-285147.2999508432,-358260.0360866706,-358122.48863436835,-286973.0002494195,-358209.6639286568,54.87600096703611,45.72921508852107
ala-ala,0.0,-120.0,,-357126.9831325983,-357147.4819711174,-358073.50991433585,-358123.1086944072,-2301.4658203125,-285146.20806478086,-358268.57432458864,-358129.10429822985,-286973.00024941954,-357722.607868126,190.15919836081815,8032.234170735794
ala-ala,0.0,-140.0,,-357240.4920486735,-357248.49274810054,-358184.79408064875,-358182.54995569866,-2309.49951171875,-285145.43131815974,-358252.3557120119,-358120.97178059357,-286973.00024941954,-358221.0358695566,90.28885857314636,1769.8870183914069
ala-ala,0.0,-160.0,,-357298.17719771364,-357304.0554610923,-358243.4221766943,-358215.5312941997,-2299.730712890625,-285145.95832002774,-358265.1398793521,-358121.82067787444,-286973.00024941954,-358201.2517499504,64.40106809635988,76.88407780449236
ala-ala,0.0,-180.0,,-357183.21065563406,-357200.2433950832,-358158.070399754,-358141.7756789653,-2294.774169921875,-285146.40325380396,-358268.5680409722,-358115.61706154176,-286973.00024941954,-358183.7731705812,149.29182821836594,5659.187630815911
ala-ala,0.0,-20.0,,-356639.68872489926,-356679.4117965334,-357645.86871684174,-357903.1045058696,-2291.095458984375,-285141.27415463654,-358185.1823557328,-358118.45194721787,-286973.00024941954,-331445.910425854,1388.5941823083992,41026.534182128635
ala-ala,0.0,-40.0,,-357300.8127708348,-357305.24424635887,-358244.32384760753,-358221.40331873577,-2307.6044921875,-285147.92451192846,-358259.13393887586,-358126.00700854184,-286973.00024941954,-358211.62385011767,58.15470950598406,88.34802476765991
ala-ala,0.0,-60.0,,-357269.8860638165,-357278.88956461294,-358219.5637804995,-358168.94396814995,-2289.76708984375,-285146.403253804,-358271.15958394075,-358121.9893509264,-286973.00024941954,-358246.08818794775,87.0357483489315,528.9966394813334
